year,race,education,age,population,mortality
2009,White,H.S.,47,919862,0.005153607085489372
2009,White,H.S.,48,970953,0.00514441897697514
2009,White,H.S.,49,983335,0.0056640880383139035
2009,White,H.S.,50,1004895,0.006032972839303213
2009,White,H.S.,51,947286,0.006508616254189892
2009,White,H.S.,52,942358,0.007636241448172133
2009,White,H.S.,53,925755,0.0074675061542664786
2009,White,H.S.,54,908949,0.009094157134083122
2009,White,H.S.,55,864847,0.008475662291600258
2009,White,H.S.,56,816442,0.010459479583786844
2009,White,H.S.,57,760291,0.010974547357805795
2009,White,H.S.,58,728874,0.010988953972295167
2009,White,H.S.,59,730942,0.012127595804655233
2009,White,H.S.,60,750125,0.013619406337323562
2009,White,H.S.,61,763881,0.014464742800418314
2009,White,H.S.,62,795182,0.015705234746445293
2009,White,H.S.,63,635164,0.013861862918650637
2009,White,H.S.,64,622642,0.016433644139384734
2009,White,H.S.,65,659174,0.017668052899844845
2009,White,H.S.,66,691571,0.019389270736325976
2009,White,H.S.,67,603743,0.020280693151898736
2009,White,H.S.,68,570484,0.022407260306940475
2009,White,H.S.,69,543818,0.024625658003318486
2009,White,H.S.,70,564136,0.027140899637312657
2009,White,H.S.,71,529228,0.028802352521184797
2009,White,H.S.,72,517729,0.030430343739217897
2009,White,H.S.,73,498486,0.0324432473068232
2009,White,H.S.,74,474010,0.0330905433832452
2009,White,H.S.,75,476439,0.03559526499319588
2009,White,H.S.,76,465962,0.04064551333271698
2009,White,H.S.,77,441196,0.04419297204448244
2009,White,H.S.,78,435628,0.05418418643158343
2009,White,H.S.,79,427706,0.052138137374064024
2009,White,H.S.,80,408857,0.05722438332539109
2009,White,H.S.,81,393278,0.059521484984785815
2009,White,H.S.,82,372155,0.07079760493684119
2009,White,H.S.,83,353073,0.07858755698841967
2009,White,H.S.,84,327831,0.08512210039913805
2009,White,Some college,30,790737,0.0007655315458002723
2009,White,Some college,31,750438,0.0007282737053624043
2009,White,Some college,32,731009,0.0008023529255166528
2009,White,Some college,33,723233,0.0008395669198648779
2009,White,Some college,34,718467,0.0008366406030343617
2009,White,Some college,35,730463,0.000923091278695606
2009,White,Some college,36,747749,0.0009215376282136466
2009,White,Some college,37,789637,0.0008996890030787051
2009,White,Some college,38,884237,0.001037185152133315
2009,White,Some college,39,858829,0.0011470007966957604
2009,White,Some college,40,854563,0.0011672154496170126
2009,White,Some college,41,794757,0.0013568320723392618
2009,White,Some college,42,822587,0.001346958637636718
2009,White,Some college,43,855038,0.0015586233611665067
2009,White,Some college,44,924023,0.0016234337153102386
2009,White,Some college,45,985256,0.0017317675977383136
2009,White,Some college,46,947318,0.001949409892093271
2009,White,Some college,47,986252,0.0021026336917091535
2009,White,Some college,48,994380,0.0025249910022211836
2009,White,Some college,49,1008674,0.0025509651636150894
2009,White,Some college,50,1013195,0.0027529832834411183
2009,White,Some college,51,1011882,0.0029079696113904563
2009,White,Some college,52,996408,0.0032306684129473334
2009,White,Some college,53,972430,0.0035813352665482624
2009,White,Some college,54,956164,0.004289265485236226
2009,White,Some college,55,933343,0.004634422627517712
2009,White,Some college,56,900322,0.005086790237940524
2009,White,Some college,57,858386,0.00510591683744586
2009,White,Some college,58,831806,0.005710289876515798
2009,White,Some college,59,810519,0.006166483877603793
2009,White,Some college,60,823579,0.006441064466920062
2009,White,Some college,61,806139,0.007113623044305184
2009,White,Some college,62,832651,0.007296965010047624
2009,White,Some college,63,597842,0.008277315152875372
2009,White,Some college,64,564697,0.00829634103383217
2009,White,Some college,65,559434,0.008633701603776954
2009,White,Some college,66,578381,0.010223765541886557
2009,White,Some college,67,498885,0.010111159921227042
2009,White,Some college,68,455324,0.011016798388688243
2009,White,Some college,69,398572,0.013478825764352505
2009,White,Some college,70,395171,0.013760629119219905
2009,White,Some college,71,361185,0.016115419613569958
2009,White,Some college,72,333472,0.01662818147697543
2009,White,Some college,73,312552,0.019692272193479955
2009,White,Some college,74,297154,0.01836484263124782
2009,White,Some college,75,278712,0.02132292030500214
2009,White,Some college,76,266220,0.022858418222506338
2009,White,Some college,77,257405,0.026569820621596407
2009,White,Some college,78,249242,0.030252224420980463
2009,White,Some college,79,229090,0.03303708365094067
2009,White,Some college,80,215600,0.0398821241167096
2009,White,Some college,81,201337,0.04303503263185342
2009,White,Some college,82,185547,0.04739961945087122
2009,White,Some college,83,171866,0.054294049327078445
2009,White,Some college,84,158942,0.06166149379574821
2009,White,B.A.+,30,893586,0.00035035655945406615
2009,White,B.A.+,31,893806,0.00039988213504476173
2009,White,B.A.+,32,876115,0.0004584312912432369
2009,White,B.A.+,33,827462,0.0004642381947388848
2009,White,B.A.+,34,835378,0.0004901948183570089
2009,White,B.A.+,35,846728,0.000500806928801224
2009,White,B.A.+,36,820500,0.0005693932214355115
2009,White,B.A.+,37,871929,0.0006419823818989241
2009,White,B.A.+,38,964823,0.0006779117614214958
2009,White,B.A.+,39,977095,0.0007128375582775202
2009,White,B.A.+,40,977675,0.0007136844185652463
2009,White,B.A.+,41,884369,0.0008791916001966165
2009,White,B.A.+,42,909326,0.0009336371406575364
2009,White,B.A.+,43,883188,0.0009156342362197054
2009,White,B.A.+,44,916180,0.0010496097390606809
2009,White,B.A.+,45,964035,0.001263174067465671
2009,White,B.A.+,46,942943,0.0012894606739060413
2009,White,B.A.+,47,958262,0.0013458287983963376
2009,White,B.A.+,48,982222,0.0015950539616279094
2009,White,B.A.+,49,929545,0.001679493529223037
2009,White,B.A.+,50,979971,0.001954001715233046
2009,White,B.A.+,51,925844,0.0022707323647731007
2009,White,B.A.+,52,924846,0.0024821934290282497
2009,White,B.A.+,53,919296,0.0028588476278602077
2009,White,B.A.+,54,920062,0.002990913338412927
2009,White,B.A.+,55,918529,0.0032347090300846064
2009,White,B.A.+,56,926257,0.0034834731674078826
2009,White,B.A.+,57,922018,0.0038499385104293236
2009,White,B.A.+,58,896877,0.0038399197241069274
2009,White,B.A.+,59,865568,0.00466222039735228
2009,White,B.A.+,60,881257,0.004508860198447969
2009,White,B.A.+,61,869149,0.0055917675322434334
2009,White,B.A.+,62,884829,0.006277254681611849
2009,White,B.A.+,63,667949,0.006500134242460342
2009,White,B.A.+,64,612135,0.007528312881090889
2009,White,B.A.+,65,554466,0.008390052556050073
2009,White,B.A.+,66,554887,0.008859695097542591
2009,White,B.A.+,67,475222,0.00971831562643764
2009,White,B.A.+,68,415563,0.010776283977058076
2009,White,B.A.+,69,379616,0.012250413100737167
2009,White,B.A.+,70,364968,0.012781795285840848
2009,White,B.A.+,71,338795,0.01384655358845512
2009,White,B.A.+,72,305083,0.01584597617285831
2009,White,B.A.+,73,285399,0.018805354681446527
2009,White,B.A.+,74,281315,0.019364723574835766
2009,White,B.A.+,75,256997,0.022503607099026247
2009,White,B.A.+,76,247772,0.025795358173109736
2009,White,B.A.+,77,242205,0.031095055233462395
2009,White,B.A.+,78,233843,0.03288928027228776
2009,White,B.A.+,79,211612,0.0417982626776406
2009,White,B.A.+,80,194680,0.042681332886554096
2009,White,B.A.+,81,182618,0.04296824159174683
2009,White,B.A.+,82,170766,0.054740698461346965
2009,White,B.A.+,83,161414,0.06440054970559832
2009,White,B.A.+,84,148609,0.0694136429012436
2009,Black,Less than H.S.,30,72402,0.00332322240504338
2009,Black,Less than H.S.,31,59779,0.0033752006126129734
2009,Black,Less than H.S.,32,57041,0.003302595095886302
2009,Black,Less than H.S.,33,55110,0.003440119089991516
2009,Black,Less than H.S.,34,55706,0.0036125383990954266
2009,Black,Less than H.S.,35,54587,0.003602310391777698
2009,Black,Less than H.S.,36,50645,0.004103140545849516
2009,Black,Less than H.S.,37,52275,0.00407747471580737
2009,Black,Less than H.S.,38,56696,0.004605316889131541
2009,Black,Less than H.S.,39,53090,0.004417201414775337
2009,Black,Less than H.S.,40,62661,0.005111557843438819
2009,Black,Less than H.S.,41,57785,0.005187486642529938
2009,Black,Less than H.S.,42,66008,0.005414780904978872
2009,Black,Less than H.S.,43,60021,0.00610939310348712
2009,Black,Less than H.S.,44,62844,0.006147628752276116
2009,Black,Less than H.S.,45,66851,0.007100788079469193
2009,Black,Less than H.S.,46,70177,0.007108946781109621
2009,Black,Less than H.S.,47,67467,0.00812938014793327
2009,Black,Less than H.S.,48,66754,0.009845805375929327
2009,Black,Less than H.S.,49,72946,0.01042244649479493
2009,Black,Less than H.S.,50,77907,0.010285991519198867
2009,Black,Less than H.S.,51,67908,0.011502892554415311
2009,Black,Less than H.S.,52,73398,0.013017423217909314
2009,Black,Less than H.S.,53,68537,0.011837074064265082
2009,Black,Less than H.S.,54,65078,0.014565613232750435
2009,Black,Less than H.S.,55,66116,0.014611150880757392
2009,Black,Less than H.S.,56,59727,0.01452912638257979
2009,Black,Less than H.S.,57,57954,0.016495992310127286
2009,Black,Less than H.S.,58,63228,0.01765919544425942
2009,Black,Less than H.S.,59,65143,0.01795113354840066
2009,Black,Less than H.S.,60,69009,0.018055825551593543
2009,Black,Less than H.S.,61,59899,0.018620672859881796
2009,Black,Less than H.S.,62,57874,0.017466723796046572
2009,Black,Less than H.S.,63,56269,0.02076079994171449
2009,Black,Less than H.S.,64,58033,0.02123226849917259
2009,Black,Less than H.S.,65,49214,0.022561869719493387
2009,Black,Less than H.S.,66,57410,0.025357028832397193
2009,Black,Less than H.S.,67,52515,0.02349556577295049
2009,Black,Less than H.S.,68,54932,0.025652144268502833
2009,Black,Less than H.S.,69,57720,0.026345749463677234
2009,Black,Less than H.S.,70,58567,0.03005902884496888
2009,Black,Less than H.S.,71,52008,0.029139324395612242
2009,Black,Less than H.S.,72,53118,0.03128734759484076
2009,Black,Less than H.S.,73,50352,0.03518543894872325
2009,Black,Less than H.S.,74,51587,0.034870139711729024
2009,Black,Less than H.S.,75,50048,0.03912683765829258
2009,Black,Less than H.S.,76,47447,0.04132382535955319
2009,Black,Less than H.S.,77,51568,0.04440103704835486
2009,Black,Less than H.S.,78,41913,0.045758871215401474
2009,Black,Less than H.S.,79,41164,0.04862183057968395
2009,Black,Less than H.S.,80,45546,0.05436800339207367
2009,Black,Less than H.S.,81,39894,0.06154493791135715
2009,Black,Less than H.S.,82,37643,0.06527082960970704
2009,Black,Less than H.S.,83,34505,0.06874395020193735
2009,Black,Less than H.S.,84,31242,0.07574032873487602
2009,Black,H.S.,30,163174,0.002605148568551208
2009,Black,H.S.,31,130370,0.002699793447386484
2009,Black,H.S.,32,150501,0.0029588307817239676
2009,Black,H.S.,33,138381,0.0028229462463096886
2009,Black,H.S.,34,141083,0.002978511517832704
2009,Black,H.S.,35,149064,0.0031469743968822335
2009,Black,H.S.,36,147265,0.0035474981281161774
2009,Black,H.S.,37,140240,0.0036068341432707314
2009,Black,H.S.,38,155389,0.0034277844553443496
2009,Black,H.S.,39,158286,0.004156321980896243
2009,Black,H.S.,40,176196,0.004027446339446676
2009,Black,H.S.,41,147540,0.004694660232846078
2009,Black,H.S.,42,159693,0.005135623042281026
2009,Black,H.S.,43,174818,0.005714781562035037
2009,Black,H.S.,44,173374,0.005742053717590382
2009,Black,H.S.,45,193558,0.005640965442383765
2009,Black,H.S.,46,180117,0.0072146285425300685
2009,Black,H.S.,47,163469,0.00706693848820234
2009,Black,H.S.,48,182894,0.007583542392203785
2009,Black,H.S.,49,172927,0.009714225510415604
2009,Black,H.S.,50,180847,0.009840632815607372
2009,Black,H.S.,51,154528,0.010522446382122323
2009,Black,H.S.,52,158436,0.013035709045664404
2009,Black,H.S.,53,143741,0.012827690039782767
2009,Black,H.S.,54,141118,0.013939431535334926
2009,Black,H.S.,55,137496,0.01515179661801313
2009,Black,H.S.,56,128641,0.016698163894348552
2009,Black,H.S.,57,121003,0.017901921809877895
2009,Black,H.S.,58,119882,0.02000968431971448
2009,Black,H.S.,59,110377,0.019855527013932176
2009,Black,H.S.,60,113496,0.02187391120154092
2009,Black,H.S.,61,102801,0.021467101967217874
2009,Black,H.S.,62,95297,0.02130218855331029
2009,Black,H.S.,63,77800,0.02362500133344426
2009,Black,H.S.,64,73990,0.025684941795664825
2009,Black,H.S.,65,79937,0.025842443414132475
2009,Black,H.S.,66,74247,0.026587801904972456
2009,Black,H.S.,67,69667,0.02769215807306553
2009,Black,H.S.,68,68279,0.03372447777134811
2009,Black,H.S.,69,60143,0.033101368831363276
2009,Black,H.S.,70,62552,0.037240098550058255
2009,Black,H.S.,71,51853,0.04001225250913657
2009,Black,H.S.,72,50806,0.04435890238296326
2009,Black,H.S.,73,48576,0.042360481630991126
2009,Black,H.S.,74,41435,0.04834649822600325
2009,Black,H.S.,75,44292,0.04937126499428689
2009,Black,H.S.,76,36107,0.058548597786505
2009,Black,H.S.,77,30526,0.06030509852520084
2009,Black,H.S.,78,28006,0.0631354116260669
2009,Black,H.S.,79,33597,0.0723860195923339
2009,Black,H.S.,80,27916,0.07706438639473673
2009,Black,H.S.,81,25224,0.07761616737356786
2009,Black,H.S.,82,21928,0.08432395741893978
2009,Black,H.S.,83,20975,0.08470380273516132
2009,Black,H.S.,84,20766,0.10721829985898532
2009,Black,Some college,30,196972,0.0008672100176155137
2009,Black,Some college,31,174168,0.0010038196508319372
2009,Black,Some college,32,177716,0.0010485481359620865
2009,Black,Some college,33,160996,0.0011306663259822577
2009,Black,Some college,34,174923,0.001258931319494723
2009,Black,Some college,35,169871,0.001374629467166062
2009,Black,Some college,36,169993,0.0014224435260854654
2009,Black,Some college,37,175571,0.0013605059829507036
2009,Black,Some college,38,179803,0.001462556431561615
2009,Black,Some college,39,175029,0.001563525662492015
2009,Black,Some college,40,187934,0.001815964695127797
2009,Black,Some college,41,171052,0.001809413133288077
2009,Black,Some college,42,171199,0.002033375391999436
2009,Black,Some college,43,169756,0.0021803501464834015
2009,Black,Some college,44,185047,0.002291414582074837
2009,Black,Some college,45,177202,0.002622570104106058
2009,Black,Some college,46,183441,0.002926762344114514
2009,Black,Some college,47,173977,0.0031502709200838543
2009,Black,Some college,48,173205,0.003422922230344682
2009,Black,Some college,49,167446,0.0040088004113934496
2009,Black,Some college,50,179466,0.0038754935532155604
2009,Black,Some college,51,161945,0.004791279288104624
2009,Black,Some college,52,162657,0.005253981989494142
2009,Black,Some college,53,150918,0.00609911501871905
2009,Black,Some college,54,137531,0.006846505311790176
2009,Black,Some college,55,137593,0.006506202201648463
2009,Black,Some college,56,127898,0.007651851044667845
2009,Black,Some college,57,121686,0.008624332110637062
2009,Black,Some college,58,122045,0.008988527269254977
2009,Black,Some college,59,110738,0.009341554182377785
2009,Black,Some college,60,106397,0.010797253108865855
2009,Black,Some college,61,93272,0.010561520046650494
2009,Black,Some college,62,88064,0.01086886326234041
2009,Black,Some college,63,66562,0.011857280649346102
2009,Black,Some college,64,61436,0.012332754188588415
2009,Black,Some college,65,56298,0.013065049337369527
2009,Black,Some college,66,60674,0.013209435178696393
2009,Black,Some college,67,52367,0.01484491388909461
2009,Black,Some college,68,43522,0.014801823886923188
2009,Black,Some college,69,41115,0.018264359729795777
2009,Black,Some college,70,35350,0.01943036220744087
2009,Black,Some college,71,30110,0.019215089813423198
2009,Black,Some college,72,28469,0.022863809441718765
2009,Black,Some college,73,28666,0.02410525206374521
2009,Black,Some college,74,25136,0.028128792118184788
2009,Black,Some college,75,21593,0.030936602121068035
2009,Black,Some college,76,20111,0.03425981007929579
2009,Black,Some college,77,16837,0.03554391694828902
2009,Black,Some college,78,16548,0.037120212284151376
2009,Black,Some college,79,15739,0.03863249619900083
2009,Black,Some college,80,13637,0.04834847444248692
2009,Black,Some college,81,12809,0.05185900612926105
2009,Black,Some college,82,10794,0.05247535601690199
2009,Black,Some college,83,10550,0.05960537143080709
2009,Black,Some college,84,8253,0.0662613546116393
2009,Black,B.A.+,30,105061,0.0005247044601266846
2009,Black,B.A.+,31,89198,0.0005676822810406157
2009,Black,B.A.+,32,95500,0.0006394714028499409
2009,Black,B.A.+,33,89454,0.0006172691747115478
2009,Black,B.A.+,34,93901,0.000749569414583856
2009,Black,B.A.+,35,88926,0.0008335134593604453
2009,Black,B.A.+,36,101896,0.0009022373799069191
2009,Black,B.A.+,37,97665,0.0009426301957518157
2009,Black,B.A.+,38,110508,0.0009969247623330976
2009,Black,B.A.+,39,111654,0.0010508607573177019
2009,Black,B.A.+,40,107711,0.0010331358084399833
2009,Black,B.A.+,41,90745,0.001218933989541989
2009,Black,B.A.+,42,88908,0.0012941675191142092
2009,Black,B.A.+,43,97043,0.0013640014108806666
2009,Black,B.A.+,44,91716,0.0016286933229617807
2009,Black,B.A.+,45,95720,0.001867648257205444
2009,Black,B.A.+,46,92452,0.0020834955262774564
2009,Black,B.A.+,47,87563,0.0023709905505819007
2009,Black,B.A.+,48,91293,0.0028156631017390897
2009,Black,B.A.+,49,89556,0.0029133290811752003
2009,Black,B.A.+,50,82430,0.0034402983816290505
2009,Black,B.A.+,51,78076,0.0040644244135988996
2009,Black,B.A.+,52,84709,0.004091665941489089
2009,Black,B.A.+,53,81928,0.004335924639532865
2009,Black,B.A.+,54,82405,0.005328648771909227
2009,Black,B.A.+,55,74483,0.006123487015298419
2009,Black,B.A.+,56,67295,0.006728612703429367
2009,Black,B.A.+,57,64701,0.007015791519762769
2009,Black,B.A.+,58,73563,0.007518667030211428
2009,Black,B.A.+,59,67337,0.008130976319472615
2009,Black,B.A.+,60,63098,0.009086987526086112
2009,Black,B.A.+,61,59555,0.009788124908516917
2009,Black,B.A.+,62,52060,0.009771750286131939
2009,Black,B.A.+,63,38287,0.010584620634879556
2009,Black,B.A.+,64,37464,0.012985670357977347
2009,Black,B.A.+,65,36257,0.01281826337405028
2009,Black,B.A.+,66,35978,0.01398984052254166
2009,Black,B.A.+,67,28053,0.015382809474558185
2009,Black,B.A.+,68,27583,0.016074761701305985
2009,Black,B.A.+,69,24820,0.01783094884238103
2009,Black,B.A.+,70,23309,0.018979450875336347
2009,Black,B.A.+,71,21727,0.019911742102342707
2009,Black,B.A.+,72,18914,0.02372563259948847
2009,Black,B.A.+,73,18138,0.02305228406464714
2009,Black,B.A.+,74,16547,0.026406111052531
2009,Black,B.A.+,75,14561,0.025148694043563003
2009,Black,B.A.+,76,14922,0.030661395249749746
2009,Black,B.A.+,77,14363,0.03337557243691127
2009,Black,B.A.+,78,11657,0.04165691932328541
2009,Black,B.A.+,79,9758,0.04126807460476988
2009,Black,B.A.+,80,12380,0.0472652325756959
2009,Black,B.A.+,81,11805,0.05031942156625289
2009,Black,B.A.+,82,6309,0.05625960517957832
2009,Black,B.A.+,83,5391,0.06533668519327747
2009,Black,B.A.+,84,5467,0.07880956099517018
2010,White,Less than H.S.,30,149565,0.0027044694225088063
2010,White,Less than H.S.,31,144025,0.0032113887671066615
2010,White,Less than H.S.,32,151963,0.003059476853108653
2010,White,Less than H.S.,33,141177,0.0031448078480721263
2010,White,Less than H.S.,34,132675,0.0032192301301586152
2010,White,Less than H.S.,35,148737,0.0035619231486483903
2010,White,Less than H.S.,36,129402,0.0037711473101969244
2010,White,Less than H.S.,37,138025,0.004232467090398463
2010,White,Less than H.S.,38,150823,0.004101958363670797
2010,White,Less than H.S.,39,153338,0.004574893832615013
2010,White,Less than H.S.,40,177828,0.0046330690318289085
2010,White,Less than H.S.,41,150413,0.004793450498916825
2010,White,Less than H.S.,42,164486,0.005637801425429998
2010,White,Less than H.S.,43,161917,0.005978645869725062
2010,White,Less than H.S.,44,179613,0.0062921124183304864
2010,White,Less than H.S.,45,206572,0.007406161452187137
2010,White,Less than H.S.,46,214388,0.007863159392090343
2010,White,Less than H.S.,47,214451,0.008437967273880133
2010,White,Less than H.S.,48,222194,0.008515585896808892
2010,White,Less than H.S.,49,223735,0.009362786996025182
2010,White,Less than H.S.,50,245414,0.010303523800583482
2010,White,Less than H.S.,51,220151,0.011949412976948934
2010,White,Less than H.S.,52,218114,0.011752195393148014
2010,White,Less than H.S.,53,219160,0.011766962869013084
2010,White,Less than H.S.,54,214232,0.01439574882345339
2010,White,Less than H.S.,55,204481,0.014461026283604106
2010,White,Less than H.S.,56,200224,0.015634672231506375
2010,White,Less than H.S.,57,187482,0.016039303934226968
2010,White,Less than H.S.,58,182237,0.015761440165329845
2010,White,Less than H.S.,59,184061,0.017298214748459353
2010,White,Less than H.S.,60,185388,0.017049013463777952
2010,White,Less than H.S.,61,186141,0.020471768403308485
2010,White,Less than H.S.,62,201088,0.0205849926168582
2010,White,Less than H.S.,63,212655,0.019795424091751487
2010,White,Less than H.S.,64,200280,0.02226734128604214
2010,White,Less than H.S.,65,208410,0.02319548687777136
2010,White,Less than H.S.,66,211307,0.0230235707760747
2010,White,Less than H.S.,67,225373,0.024303949638019
2010,White,Less than H.S.,68,216941,0.02426391295870317
2010,White,Less than H.S.,69,217830,0.03207789000826724
2010,White,Less than H.S.,70,219131,0.030414589740950616
2010,White,Less than H.S.,71,211139,0.03192416508648729
2010,White,Less than H.S.,72,217744,0.0336334627373358
2010,White,Less than H.S.,73,211083,0.034883363196199876
2010,White,Less than H.S.,74,211425,0.04020982483647174
2010,White,Less than H.S.,75,217114,0.04291606574332426
2010,White,Less than H.S.,76,207414,0.043324739002373026
2010,White,Less than H.S.,77,208766,0.04445234471174321
2010,White,Less than H.S.,78,210407,0.051510481738875034
2010,White,Less than H.S.,79,204238,0.057564210254959905
2010,White,Less than H.S.,80,219221,0.06016761205198
2010,White,Less than H.S.,81,208628,0.05886064477323602
2010,White,Less than H.S.,82,203516,0.07031516797871211
2010,White,Less than H.S.,83,200023,0.08301150306826105
2010,White,Less than H.S.,84,184231,0.07866931154214998
2010,White,H.S.,30,599467,0.002458751366347687
2010,White,H.S.,31,550168,0.0023125808347215773
2010,White,H.S.,32,536153,0.00245928934966366
2010,White,H.S.,33,520108,0.002231242488429941
2010,White,H.S.,34,520181,0.002341281909253298
2010,White,H.S.,35,571450,0.00260585503481156
2010,White,H.S.,36,527559,0.00255727162215343
2010,White,H.S.,37,551232,0.002546445601071844
2010,White,H.S.,38,616850,0.002939014697905943
2010,White,H.S.,39,657162,0.0028133134953851483
2010,White,H.S.,40,729713,0.003188550016420869
2010,White,H.S.,41,669570,0.0034815421647180034
2010,White,H.S.,42,695402,0.0035047033342731192
2010,White,H.S.,43,727530,0.0039017144552093833
2010,White,H.S.,44,776173,0.004027167919047039
2010,White,H.S.,45,886817,0.0044338151676089925
2010,White,H.S.,46,864368,0.0051040265253128915
2010,White,H.S.,47,940261,0.004661813082636724
2010,White,H.S.,48,970575,0.005620163694783836
2010,White,H.S.,49,986224,0.00596277366247459
2010,White,H.S.,50,1051445,0.006465103865648285
2010,White,H.S.,51,978436,0.006906864124169395
2010,White,H.S.,52,993434,0.006675797099029577
2010,White,H.S.,53,979748,0.007797578878544011
2010,White,H.S.,54,950516,0.009473506547125199
2010,White,H.S.,55,949034,0.008969556211017077
2010,White,H.S.,56,868320,0.00961851531470512
2010,White,H.S.,57,829919,0.010498141067287482
2010,White,H.S.,58,795669,0.011370616979447664
2010,White,H.S.,59,771737,0.011400782178152392
2010,White,H.S.,60,785480,0.012648865770197538
2010,White,H.S.,61,737172,0.012953513581617249
2010,White,H.S.,62,779747,0.014102902568296211
2010,White,H.S.,63,825901,0.012902648610015536
2010,White,H.S.,64,654506,0.017048407783377323
2010,White,H.S.,65,678425,0.018201723252347878
2010,White,H.S.,66,664756,0.01768320637130801
2010,White,H.S.,67,700787,0.021181381118732252
2010,White,H.S.,68,642873,0.024193465411990897
2010,White,H.S.,69,595535,0.021959203364002727
2010,White,H.S.,70,593308,0.024997333676181517
2010,White,H.S.,71,550809,0.027141832368851305
2010,White,H.S.,72,542316,0.029639849012753818
2010,White,H.S.,73,520885,0.029551327462999964
2010,White,H.S.,74,492025,0.037488796212728916
2010,White,H.S.,75,498772,0.03819204597520864
2010,White,H.S.,76,458428,0.0414856731244905
2010,White,H.S.,77,441118,0.045960767299152785
2010,White,H.S.,78,422362,0.04855516879694028
2010,White,H.S.,79,420237,0.05251212312202593
2010,White,H.S.,80,428128,0.061958797744113656
2010,White,H.S.,81,386977,0.06680315222873941
2010,White,H.S.,82,372232,0.06858887590140879
2010,White,H.S.,83,336631,0.08071094710770378
2010,White,H.S.,84,321870,0.08824062655689402
2010,White,Some college,30,826705,0.00079748048255914
2010,White,Some college,31,745691,0.0008185688227651729
2010,White,Some college,32,774182,0.0007723490341284839
2010,White,Some college,33,733524,0.000852519586997758
2010,White,Some college,34,734160,0.000906536435684118
2010,White,Some college,35,778470,0.000884741117259402
2010,White,Some college,36,734369,0.0010127318396383398
2010,White,Some college,37,757138,0.0009934417543308795
2010,White,Some college,38,802315,0.0011476495255365855
2010,White,Some college,39,874312,0.0011055322422221562
2010,White,Some college,40,898614,0.0012670597045410738
2010,White,Some college,41,816396,0.0012480046187218444
2010,White,Some college,42,804920,0.0013917304993678059
2010,White,Some college,43,832753,0.0015069330728365237
2010,White,Some college,44,862041,0.001683802579321314
2010,White,Some college,45,961471,0.0017567835137311902
2010,White,Some college,46,949726,0.0019374271255402414
2010,White,Some college,47,984218,0.0022805244868487687
2010,White,Some college,48,972091,0.0022780688861549886
2010,White,Some college,49,1000679,0.0024983041806420636
2010,White,Some college,50,1043252,0.002771684439296908
2010,White,Some college,51,980059,0.0027718851192648363
2010,White,Some college,52,1020786,0.0034332926820834562
2010,White,Some college,53,1018073,0.003405402275870053
2010,White,Some college,54,977869,0.00401141164151782
2010,White,Some college,55,977243,0.004310735526717766
2010,White,Some college,56,953496,0.004198515956007985
2010,White,Some college,57,943860,0.005067318581189135
2010,White,Some college,58,912769,0.0051903932661564066
2010,White,Some college,59,847776,0.005997876233230201
2010,White,Some college,60,870268,0.0064027854079321805
2010,White,Some college,61,811121,0.00679703093128608
2010,White,Some college,62,819656,0.006709579045732363
2010,White,Some college,63,845590,0.007764198449511718
2010,White,Some college,64,625980,0.009773863937211599
2010,White,Some college,65,580868,0.00963989025942005
2010,White,Some college,66,578207,0.009988725678255797
2010,White,Some college,67,588095,0.011039095534449773
2010,White,Some college,68,505450,0.01122678817127002
2010,White,Some college,69,445346,0.01204266581137323
2010,White,Some college,70,418200,0.013928846713367176
2010,White,Some college,71,397193,0.014082450566740476
2010,White,Some college,72,363276,0.017159027832928712
2010,White,Some college,73,341248,0.01769848228411706
2010,White,Some college,74,309470,0.01933799330146348
2010,White,Some college,75,294912,0.021189664527720992
2010,White,Some college,76,266974,0.024599265045874855
2010,White,Some college,77,252282,0.026682873781674134
2010,White,Some college,78,250081,0.02674554102303935
2010,White,Some college,79,227497,0.034553100874664365
2010,White,Some college,80,226953,0.03725236340618512
2010,White,Some college,81,207067,0.03988031945758273
2010,White,Some college,82,196658,0.04840482159377215
2010,White,Some college,83,182211,0.05001942815419114
2010,White,Some college,84,158124,0.05649504399336584
2010,White,B.A.+,30,960837,0.0003704279488321434
2010,White,B.A.+,31,891303,0.00037363404086720537
2010,White,B.A.+,32,888194,0.0004624239032806906
2010,White,B.A.+,33,866883,0.00042975176148329306
2010,White,B.A.+,34,824187,0.00045248276150549704
2010,White,B.A.+,35,877365,0.0005118210457198774
2010,White,B.A.+,36,837820,0.0005890998405174442
2010,White,B.A.+,37,862856,0.0005854005832346434
2010,White,B.A.+,38,912592,0.0006609329776039627
2010,White,B.A.+,39,1006444,0.0006566435111350777
2010,White,B.A.+,40,1045168,0.0007841089768105898
2010,White,B.A.+,41,944886,0.0007954690105860331
2010,White,B.A.+,42,917739,0.0008866834799108717
2010,White,B.A.+,43,918396,0.0009461643175494988
2010,White,B.A.+,44,895188,0.001107248079848934
2010,White,B.A.+,45,968228,0.001282530083796256
2010,White,B.A.+,46,954093,0.0013185492789241102
2010,White,B.A.+,47,942676,0.0013597873597679336
2010,White,B.A.+,48,942297,0.0017097740720346255
2010,White,B.A.+,49,976607,0.0017606929786502998
2010,White,B.A.+,50,999575,0.0019069502064523825
2010,White,B.A.+,51,948833,0.00219569379129753
