title_ep,imdb_rating,season_num,episode_num,num_ratings,air_date,word
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,spills
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,the
Welcome Back Carter,7.0,S9,3,1401,2010-10-10,beans
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,peter
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,and
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,joe
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,team
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,up
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,to
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,execute
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,halloween
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,pranks
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,on
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,quagmire
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,brian
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,shows
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,stewie
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,the
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,ropes
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,of
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,trick
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,or
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,treating
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,meg
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,sets
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,out
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,to
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,attend
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,her
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,first
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,high
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,school
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,halloween
Halloween on Spooner Street,7.9,S9,4,1724,2010-11-07,party
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,lois
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,becomes
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,a
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,champion
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,foxy
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,boxer
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,and
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,peter
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,acts
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,as
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,her
"Baby, You Knock Me Out",7.1,S9,5,1486,2010-11-14,manager
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,brian's
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,self
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,help
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,book
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,becomes
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,a
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,best
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,seller
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,after
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,stewie
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,becomes
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,his
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,manager
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,lois
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,decides
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,that
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,she
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,and
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,peter
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,need
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,separate
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,beds
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,leaving
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,him
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,to
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,look
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,for
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,a
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,new
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,cuddle
Brian Writes a Bestseller,7.0,S9,6,1609,2010-11-21,buddy
Road to the North Pole,8.2,S9,7,2340,2010-12-12,disappointed
Road to the North Pole,8.2,S9,7,2340,2010-12-12,with
Road to the North Pole,8.2,S9,7,2340,2010-12-12,the
Road to the North Pole,8.2,S9,7,2340,2010-12-12,mall
Road to the North Pole,8.2,S9,7,2340,2010-12-12,santa
Road to the North Pole,8.2,S9,7,2340,2010-12-12,stewie
Road to the North Pole,8.2,S9,7,2340,2010-12-12,and
Road to the North Pole,8.2,S9,7,2340,2010-12-12,brian
Road to the North Pole,8.2,S9,7,2340,2010-12-12,decide
Road to the North Pole,8.2,S9,7,2340,2010-12-12,to
Road to the North Pole,8.2,S9,7,2340,2010-12-12,go
Road to the North Pole,8.2,S9,7,2340,2010-12-12,up
Road to the North Pole,8.2,S9,7,2340,2010-12-12,to
Road to the North Pole,8.2,S9,7,2340,2010-12-12,the
Road to the North Pole,8.2,S9,7,2340,2010-12-12,north
Road to the North Pole,8.2,S9,7,2340,2010-12-12,pole
Road to the North Pole,8.2,S9,7,2340,2010-12-12,to
Road to the North Pole,8.2,S9,7,2340,2010-12-12,teach
Road to the North Pole,8.2,S9,7,2340,2010-12-12,santa
Road to the North Pole,8.2,S9,7,2340,2010-12-12,a
Road to the North Pole,8.2,S9,7,2340,2010-12-12,lesson
Road to the North Pole,8.2,S9,7,2340,2010-12-12,only
Road to the North Pole,8.2,S9,7,2340,2010-12-12,to
Road to the North Pole,8.2,S9,7,2340,2010-12-12,face
Road to the North Pole,8.2,S9,7,2340,2010-12-12,a
Road to the North Pole,8.2,S9,7,2340,2010-12-12,shocking
Road to the North Pole,8.2,S9,7,2340,2010-12-12,revelation
Lottery Fever,7.3,S10,1,1839,2011-09-25,when
Lottery Fever,7.3,S10,1,1839,2011-09-25,the
Lottery Fever,7.3,S10,1,1839,2011-09-25,griffins
Lottery Fever,7.3,S10,1,1839,2011-09-25,win
Lottery Fever,7.3,S10,1,1839,2011-09-25,millions
Lottery Fever,7.3,S10,1,1839,2011-09-25,in
Lottery Fever,7.3,S10,1,1839,2011-09-25,the
Lottery Fever,7.3,S10,1,1839,2011-09-25,lottery
Lottery Fever,7.3,S10,1,1839,2011-09-25,they
Lottery Fever,7.3,S10,1,1839,2011-09-25,can't
Lottery Fever,7.3,S10,1,1839,2011-09-25,handle
Lottery Fever,7.3,S10,1,1839,2011-09-25,the
Lottery Fever,7.3,S10,1,1839,2011-09-25,good
Lottery Fever,7.3,S10,1,1839,2011-09-25,fortune
Lottery Fever,7.3,S10,1,1839,2011-09-25,and
Lottery Fever,7.3,S10,1,1839,2011-09-25,struggle
Lottery Fever,7.3,S10,1,1839,2011-09-25,to
Lottery Fever,7.3,S10,1,1839,2011-09-25,stay
Lottery Fever,7.3,S10,1,1839,2011-09-25,grounded
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,as
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,a
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,hurricane
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,hits
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,quahog
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,brian
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,gets
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,high
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,on
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,mushrooms
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,meg
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,finally
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,summons
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,up
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,the
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,courage
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,to
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,confront
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,the
Seahorse Seashell Party,6.6,S10,2,2054,2011-10-02,family
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,quagmire
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,and
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,the
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,guys
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,try
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,to
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,save
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,his
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,sister
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,brenda
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,from
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,her
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,abusive
Screams of Silence: The Story of Brenda Q,6.3,S10,3,1821,2011-10-30,boyfriend
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,stewie
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,runs
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,away
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,after
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,crashing
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,brian's
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,car
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,peter
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,befriends
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,ryan
Stewie Goes for a Drive,7.1,S10,4,1577,2011-11-06,reynolds
Back to the Pilot,8.8,S10,5,2829,2011-11-13,brian
Back to the Pilot,8.8,S10,5,2829,2011-11-13,and
Back to the Pilot,8.8,S10,5,2829,2011-11-13,stewie
Back to the Pilot,8.8,S10,5,2829,2011-11-13,travel
Back to the Pilot,8.8,S10,5,2829,2011-11-13,back
Back to the Pilot,8.8,S10,5,2829,2011-11-13,in
Back to the Pilot,8.8,S10,5,2829,2011-11-13,time
Back to the Pilot,8.8,S10,5,2829,2011-11-13,to
Back to the Pilot,8.8,S10,5,2829,2011-11-13,january
Back to the Pilot,8.8,S10,5,2829,2011-11-13,31
Back to the Pilot,8.8,S10,5,2829,2011-11-13,1999
Back to the Pilot,8.8,S10,5,2829,2011-11-13,to
Back to the Pilot,8.8,S10,5,2829,2011-11-13,change
Back to the Pilot,8.8,S10,5,2829,2011-11-13,history
Back to the Pilot,8.8,S10,5,2829,2011-11-13,only
Back to the Pilot,8.8,S10,5,2829,2011-11-13,to
Back to the Pilot,8.8,S10,5,2829,2011-11-13,alter
Back to the Pilot,8.8,S10,5,2829,2011-11-13,the
Back to the Pilot,8.8,S10,5,2829,2011-11-13,past
Back to the Pilot,8.8,S10,5,2829,2011-11-13,with
Back to the Pilot,8.8,S10,5,2829,2011-11-13,dire
Back to the Pilot,8.8,S10,5,2829,2011-11-13,consequences
Thanksgiving,6.8,S10,6,1509,2011-11-20,joe's
Thanksgiving,6.8,S10,6,1509,2011-11-20,son
Thanksgiving,6.8,S10,6,1509,2011-11-20,who
Thanksgiving,6.8,S10,6,1509,2011-11-20,was
Thanksgiving,6.8,S10,6,1509,2011-11-20,reported
Thanksgiving,6.8,S10,6,1509,2011-11-20,missing
Thanksgiving,6.8,S10,6,1509,2011-11-20,in
Thanksgiving,6.8,S10,6,1509,2011-11-20,iraq
Thanksgiving,6.8,S10,6,1509,2011-11-20,suddenly
Thanksgiving,6.8,S10,6,1509,2011-11-20,and
Thanksgiving,6.8,S10,6,1509,2011-11-20,unexpectedly
Thanksgiving,6.8,S10,6,1509,2011-11-20,appears
Thanksgiving,6.8,S10,6,1509,2011-11-20,during
Thanksgiving,6.8,S10,6,1509,2011-11-20,thanksgiving
Thanksgiving,6.8,S10,6,1509,2011-11-20,dinner
Thanksgiving,6.8,S10,6,1509,2011-11-20,but
Thanksgiving,6.8,S10,6,1509,2011-11-20,the
Thanksgiving,6.8,S10,6,1509,2011-11-20,story
Thanksgiving,6.8,S10,6,1509,2011-11-20,of
Thanksgiving,6.8,S10,6,1509,2011-11-20,his
Thanksgiving,6.8,S10,6,1509,2011-11-20,disappearance
Thanksgiving,6.8,S10,6,1509,2011-11-20,doesn't
Thanksgiving,6.8,S10,6,1509,2011-11-20,add
Thanksgiving,6.8,S10,6,1509,2011-11-20,up
Amish Guy,7.0,S10,7,1411,2011-11-27,the
Amish Guy,7.0,S10,7,1411,2011-11-27,griffins
Amish Guy,7.0,S10,7,1411,2011-11-27,stay
Amish Guy,7.0,S10,7,1411,2011-11-27,in
Amish Guy,7.0,S10,7,1411,2011-11-27,an
Amish Guy,7.0,S10,7,1411,2011-11-27,amish
Amish Guy,7.0,S10,7,1411,2011-11-27,village
Amish Guy,7.0,S10,7,1411,2011-11-27,after
Amish Guy,7.0,S10,7,1411,2011-11-27,their
Amish Guy,7.0,S10,7,1411,2011-11-27,car
Amish Guy,7.0,S10,7,1411,2011-11-27,breaks
Amish Guy,7.0,S10,7,1411,2011-11-27,down
Amish Guy,7.0,S10,7,1411,2011-11-27,but
Amish Guy,7.0,S10,7,1411,2011-11-27,problems
Amish Guy,7.0,S10,7,1411,2011-11-27,arise
Amish Guy,7.0,S10,7,1411,2011-11-27,when
Amish Guy,7.0,S10,7,1411,2011-11-27,meg
Amish Guy,7.0,S10,7,1411,2011-11-27,falls
Amish Guy,7.0,S10,7,1411,2011-11-27,for
Amish Guy,7.0,S10,7,1411,2011-11-27,a
Amish Guy,7.0,S10,7,1411,2011-11-27,boy
Amish Guy,7.0,S10,7,1411,2011-11-27,in
Amish Guy,7.0,S10,7,1411,2011-11-27,the
Amish Guy,7.0,S10,7,1411,2011-11-27,village
Into Fat Air,7.3,S11,1,1698,2012-09-30,the
Into Fat Air,7.3,S11,1,1698,2012-09-30,griffins
Into Fat Air,7.3,S11,1,1698,2012-09-30,try
Into Fat Air,7.3,S11,1,1698,2012-09-30,to
Into Fat Air,7.3,S11,1,1698,2012-09-30,beat
Into Fat Air,7.3,S11,1,1698,2012-09-30,lois's
Into Fat Air,7.3,S11,1,1698,2012-09-30,obnoxious
Into Fat Air,7.3,S11,1,1698,2012-09-30,ex
Into Fat Air,7.3,S11,1,1698,2012-09-30,boyfriend's
Into Fat Air,7.3,S11,1,1698,2012-09-30,family
Into Fat Air,7.3,S11,1,1698,2012-09-30,to
Into Fat Air,7.3,S11,1,1698,2012-09-30,the
Into Fat Air,7.3,S11,1,1698,2012-09-30,top
Into Fat Air,7.3,S11,1,1698,2012-09-30,of
Into Fat Air,7.3,S11,1,1698,2012-09-30,mount
Into Fat Air,7.3,S11,1,1698,2012-09-30,everest
Ratings Guy,7.1,S11,2,1466,2012-10-07,after
Ratings Guy,7.1,S11,2,1466,2012-10-07,the
Ratings Guy,7.1,S11,2,1466,2012-10-07,griffins
Ratings Guy,7.1,S11,2,1466,2012-10-07,become
Ratings Guy,7.1,S11,2,1466,2012-10-07,a
Ratings Guy,7.1,S11,2,1466,2012-10-07,nielsen
Ratings Guy,7.1,S11,2,1466,2012-10-07,family
Ratings Guy,7.1,S11,2,1466,2012-10-07,everyone
Ratings Guy,7.1,S11,2,1466,2012-10-07,gets
Ratings Guy,7.1,S11,2,1466,2012-10-07,mad
Ratings Guy,7.1,S11,2,1466,2012-10-07,at
Ratings Guy,7.1,S11,2,1466,2012-10-07,peter
Ratings Guy,7.1,S11,2,1466,2012-10-07,for
Ratings Guy,7.1,S11,2,1466,2012-10-07,convincing
Ratings Guy,7.1,S11,2,1466,2012-10-07,the
Ratings Guy,7.1,S11,2,1466,2012-10-07,networks
Ratings Guy,7.1,S11,2,1466,2012-10-07,to
Ratings Guy,7.1,S11,2,1466,2012-10-07,make
Ratings Guy,7.1,S11,2,1466,2012-10-07,ridiculous
Ratings Guy,7.1,S11,2,1466,2012-10-07,changes
Ratings Guy,7.1,S11,2,1466,2012-10-07,to
Ratings Guy,7.1,S11,2,1466,2012-10-07,popular
Ratings Guy,7.1,S11,2,1466,2012-10-07,shows
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,brian
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,and
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,stewie
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,learn
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,that
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,carter
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,pewterschmidt's
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,company
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,has
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,developed
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,a
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,cure
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,for
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,cancer
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,but
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,is
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,keeping
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,it
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,from
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,the
The Old Man and the Big 'C',6.8,S11,3,1323,2012-11-04,public
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,brian
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,causes
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,time
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,to
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,move
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,backwards
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,when
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,he
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,tampers
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,with
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,stewie's
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,time
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,machine
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,which
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,may
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,result
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,in
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,stewie
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,being
Yug Ylimaf,8.4,S11,4,2052,2012-11-11,unborn
Joe's Revenge,7.2,S11,5,1304,2012-11-18,joe
Joe's Revenge,7.2,S11,5,1304,2012-11-18,with
Joe's Revenge,7.2,S11,5,1304,2012-11-18,the
Joe's Revenge,7.2,S11,5,1304,2012-11-18,help
Joe's Revenge,7.2,S11,5,1304,2012-11-18,of
Joe's Revenge,7.2,S11,5,1304,2012-11-18,peter
Joe's Revenge,7.2,S11,5,1304,2012-11-18,and
Joe's Revenge,7.2,S11,5,1304,2012-11-18,quagmire
Joe's Revenge,7.2,S11,5,1304,2012-11-18,looks
Joe's Revenge,7.2,S11,5,1304,2012-11-18,to
Joe's Revenge,7.2,S11,5,1304,2012-11-18,track
Joe's Revenge,7.2,S11,5,1304,2012-11-18,down
Joe's Revenge,7.2,S11,5,1304,2012-11-18,the
Joe's Revenge,7.2,S11,5,1304,2012-11-18,person
Joe's Revenge,7.2,S11,5,1304,2012-11-18,responsible
Joe's Revenge,7.2,S11,5,1304,2012-11-18,for
Joe's Revenge,7.2,S11,5,1304,2012-11-18,his
Joe's Revenge,7.2,S11,5,1304,2012-11-18,injuries
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,lois
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,goes
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,through
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,a
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,mid
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,life
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,crisis
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,stewie
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,discovers
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,that
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,his
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,new
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,pet
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,turtle
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,is
Lois Comes Out of Her Shell,7.3,S11,6,1445,2012-11-25,evil
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,meg
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,finds
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,out
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,that
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,her
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,crush
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,is
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,actually
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,gay
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,and
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,is
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,interested
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,in
Friends Without Benefits,7.0,S11,7,1292,2012-12-09,chris
Finders Keepers,6.9,S12,1,1628,2013-09-29,peter
Finders Keepers,6.9,S12,1,1628,2013-09-29,goes
Finders Keepers,6.9,S12,1,1628,2013-09-29,on
Finders Keepers,6.9,S12,1,1628,2013-09-29,a
Finders Keepers,6.9,S12,1,1628,2013-09-29,real
Finders Keepers,6.9,S12,1,1628,2013-09-29,life
Finders Keepers,6.9,S12,1,1628,2013-09-29,treasure
Finders Keepers,6.9,S12,1,1628,2013-09-29,hunt
Finders Keepers,6.9,S12,1,1628,2013-09-29,based
Finders Keepers,6.9,S12,1,1628,2013-09-29,on
Finders Keepers,6.9,S12,1,1628,2013-09-29,a
Finders Keepers,6.9,S12,1,1628,2013-09-29,treasure
Finders Keepers,6.9,S12,1,1628,2013-09-29,map
Finders Keepers,6.9,S12,1,1628,2013-09-29,from
Finders Keepers,6.9,S12,1,1628,2013-09-29,a
Finders Keepers,6.9,S12,1,1628,2013-09-29,child's
Finders Keepers,6.9,S12,1,1628,2013-09-29,meal
Finders Keepers,6.9,S12,1,1628,2013-09-29,menu
Finders Keepers,6.9,S12,1,1628,2013-09-29,peter
Finders Keepers,6.9,S12,1,1628,2013-09-29,also
Finders Keepers,6.9,S12,1,1628,2013-09-29,had
Finders Keepers,6.9,S12,1,1628,2013-09-29,dad
Finders Keepers,6.9,S12,1,1628,2013-09-29,breath
Finders Keepers,6.9,S12,1,1628,2013-09-29,due
Finders Keepers,6.9,S12,1,1628,2013-09-29,to
Finders Keepers,6.9,S12,1,1628,2013-09-29,the
Finders Keepers,6.9,S12,1,1628,2013-09-29,shrimp
Finders Keepers,6.9,S12,1,1628,2013-09-29,from
Finders Keepers,6.9,S12,1,1628,2013-09-29,the
Finders Keepers,6.9,S12,1,1628,2013-09-29,new
Finders Keepers,6.9,S12,1,1628,2013-09-29,restaurant
Vestigial Peter,5.8,S12,2,1739,2013-10-06,peter
Vestigial Peter,5.8,S12,2,1739,2013-10-06,has
Vestigial Peter,5.8,S12,2,1739,2013-10-06,a
Vestigial Peter,5.8,S12,2,1739,2013-10-06,vestigial
Vestigial Peter,5.8,S12,2,1739,2013-10-06,twin
Vestigial Peter,5.8,S12,2,1739,2013-10-06,growing
Vestigial Peter,5.8,S12,2,1739,2013-10-06,of
Vestigial Peter,5.8,S12,2,1739,2013-10-06,his
Vestigial Peter,5.8,S12,2,1739,2013-10-06,neck
Vestigial Peter,5.8,S12,2,1739,2013-10-06,and
Vestigial Peter,5.8,S12,2,1739,2013-10-06,he
Vestigial Peter,5.8,S12,2,1739,2013-10-06,has
Vestigial Peter,5.8,S12,2,1739,2013-10-06,surgery
Vestigial Peter,5.8,S12,2,1739,2013-10-06,to
Vestigial Peter,5.8,S12,2,1739,2013-10-06,remove
Vestigial Peter,5.8,S12,2,1739,2013-10-06,it
Vestigial Peter,5.8,S12,2,1739,2013-10-06,and
Vestigial Peter,5.8,S12,2,1739,2013-10-06,have
Vestigial Peter,5.8,S12,2,1739,2013-10-06,it
Vestigial Peter,5.8,S12,2,1739,2013-10-06,become
Vestigial Peter,5.8,S12,2,1739,2013-10-06,a
Vestigial Peter,5.8,S12,2,1739,2013-10-06,separate
Vestigial Peter,5.8,S12,2,1739,2013-10-06,entity
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,quagmire
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,begins
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,dating
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,a
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,sexually
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,insatiable
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,woman
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,stewie
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,finds
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,himself
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,torn
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,between
Quagmire's Quagmire,7.2,S12,3,1542,2013-11-03,rupert
